filename,enemy_visible,pickup_health,pickup_ammo,pickup_armor,explosive_barrel,no_important_object
vizdoom_ml_005020.jpg,0,0,0,0,0,1
vizdoom_ml_005030.jpg,0,0,0,0,0,1
vizdoom_ml_005050.jpg,0,0,0,0,0,1
vizdoom_ml_005055.jpg,0,0,0,0,0,1
vizdoom_ml_005075.jpg,0,1,0,0,0,0
vizdoom_ml_005080.jpg,0,1,0,0,0,0
vizdoom_ml_005090.jpg,0,0,0,0,0,1
vizdoom_ml_005095.jpg,0,0,0,0,0,1
vizdoom_ml_005100.jpg,0,0,0,0,0,1
vizdoom_ml_005115.jpg,0,0,0,0,0,1
vizdoom_ml_005150.jpg,0,1,0,0,0,0
vizdoom_ml_005155.jpg,0,0,0,0,0,1
vizdoom_ml_005165.jpg,0,1,0,0,0,0
vizdoom_ml_005170.jpg,0,0,0,0,0,1
vizdoom_ml_005175.jpg,0,0,0,0,0,1
vizdoom_ml_005185.jpg,0,0,0,0,0,1
vizdoom_ml_005200.jpg,0,0,0,0,0,1
vizdoom_ml_005240.jpg,0,0,0,0,0,1
vizdoom_ml_005260.jpg,0,0,0,0,0,1
vizdoom_ml_005290.jpg,0,0,0,0,0,1
vizdoom_ml_005295.jpg,0,0,0,0,0,1
vizdoom_ml_005310.jpg,0,0,0,0,0,1
vizdoom_ml_005325.jpg,0,0,0,0,0,1
vizdoom_ml_005345.jpg,0,0,0,0,0,1
vizdoom_ml_005350.jpg,0,0,0,0,0,1
vizdoom_ml_005375.jpg,0,0,0,0,0,1
vizdoom_ml_005395.jpg,0,0,0,0,0,1
vizdoom_ml_005430.jpg,0,0,0,0,0,1
vizdoom_ml_005450.jpg,0,0,0,0,0,1
vizdoom_ml_005460.jpg,0,0,0,0,0,1
vizdoom_ml_005465.jpg,0,0,0,0,0,1
vizdoom_ml_005500.jpg,0,0,0,0,0,1
vizdoom_ml_005515.jpg,0,0,0,0,0,1
vizdoom_ml_005520.jpg,0,0,1,0,0,0
vizdoom_ml_005530.jpg,0,0,1,0,0,0
vizdoom_ml_005535.jpg,0,0,0,0,0,1
vizdoom_ml_005540.jpg,0,0,0,0,0,1
vizdoom_ml_005560.jpg,0,0,0,0,0,1
vizdoom_ml_005565.jpg,0,0,0,0,0,1
vizdoom_ml_005570.jpg,0,0,0,0,0,1
vizdoom_ml_005595.jpg,0,0,0,0,0,1
vizdoom_ml_005605.jpg,0,0,0,0,0,1
vizdoom_ml_005610.jpg,0,0,1,0,0,0
vizdoom_ml_005620.jpg,0,1,0,0,0,0
vizdoom_ml_005625.jpg,0,0,0,0,0,1
vizdoom_ml_005630.jpg,0,0,0,0,0,1
vizdoom_ml_005645.jpg,0,0,0,0,0,1
vizdoom_ml_005650.jpg,0,0,0,0,0,1
vizdoom_ml_005660.jpg,0,0,0,0,0,1
vizdoom_ml_005665.jpg,0,0,0,0,0,1
vizdoom_ml_005675.jpg,0,0,0,0,0,1
vizdoom_ml_005680.jpg,0,0,0,0,0,1
vizdoom_ml_005720.jpg,0,0,0,0,0,1
vizdoom_ml_005755.jpg,0,0,0,0,0,1
vizdoom_ml_005760.jpg,0,0,1,0,0,0
vizdoom_ml_005820.jpg,0,0,1,0,0,0
vizdoom_ml_005825.jpg,0,0,1,0,0,0
vizdoom_ml_005830.jpg,0,0,0,0,0,1
vizdoom_ml_005850.jpg,0,0,0,0,0,1
vizdoom_ml_005855.jpg,0,0,0,0,0,1
vizdoom_ml_005860.jpg,0,0,0,0,0,1
vizdoom_ml_005865.jpg,0,0,0,0,0,1
vizdoom_ml_005905.jpg,0,0,0,0,0,1
vizdoom_ml_005920.jpg,0,0,0,0,0,1
vizdoom_ml_005935.jpg,0,0,0,0,0,1
vizdoom_ml_005940.jpg,0,0,0,0,0,1
vizdoom_ml_005945.jpg,0,0,0,0,0,1
vizdoom_ml_005965.jpg,0,0,0,0,0,1
vizdoom_ml_005985.jpg,0,0,0,0,0,1
vizdoom_ml_005995.jpg,0,0,0,0,0,1
vizdoom_ml_006010.jpg,0,0,1,0,0,0
vizdoom_ml_006015.jpg,0,0,0,0,0,1
vizdoom_ml_006025.jpg,0,0,1,0,0,0
vizdoom_ml_006045.jpg,0,0,1,0,0,0
vizdoom_ml_006055.jpg,0,0,0,0,0,1
vizdoom_ml_006060.jpg,0,0,0,0,0,1
vizdoom_ml_006070.jpg,0,0,0,0,0,1
vizdoom_ml_006090.jpg,0,0,0,0,0,1
vizdoom_ml_006095.jpg,0,0,0,0,0,1
vizdoom_ml_006125.jpg,0,0,0,0,0,1
vizdoom_ml_006130.jpg,0,0,0,0,0,1
vizdoom_ml_006140.jpg,0,0,0,0,0,1
vizdoom_ml_006150.jpg,0,0,0,0,0,1
vizdoom_ml_006170.jpg,0,0,0,0,0,1
vizdoom_ml_006180.jpg,0,0,1,0,0,0
vizdoom_ml_006190.jpg,0,0,0,0,0,1
vizdoom_ml_006220.jpg,0,0,0,0,0,1
vizdoom_ml_006225.jpg,0,0,0,0,0,1
vizdoom_ml_006255.jpg,0,0,0,0,0,1
vizdoom_ml_006270.jpg,0,0,0,0,0,1
vizdoom_ml_006290.jpg,0,0,0,0,0,1
vizdoom_ml_006305.jpg,0,0,0,0,0,1
vizdoom_ml_006310.jpg,0,0,0,0,0,1
vizdoom_ml_006325.jpg,0,0,1,0,0,0
vizdoom_ml_006350.jpg,0,0,0,0,0,1
vizdoom_ml_006355.jpg,0,0,0,0,0,1
vizdoom_ml_006365.jpg,0,0,0,0,0,1
vizdoom_ml_006385.jpg,0,0,0,0,0,1
vizdoom_ml_006390.jpg,0,0,0,0,0,1
vizdoom_ml_006415.jpg,0,0,0,0,0,1
vizdoom_ml_006430.jpg,0,0,0,0,0,1
vizdoom_ml_006450.jpg,0,0,0,0,0,1
vizdoom_ml_006460.jpg,0,0,0,0,0,1
vizdoom_ml_006465.jpg,0,0,0,0,0,1
vizdoom_ml_006475.jpg,0,0,0,0,0,1
vizdoom_ml_006480.jpg,0,0,0,0,0,1
vizdoom_ml_006505.jpg,0,0,0,0,0,1
vizdoom_ml_006515.jpg,0,0,0,0,0,1
vizdoom_ml_006520.jpg,0,0,0,0,0,1
vizdoom_ml_006560.jpg,0,0,0,0,0,1
vizdoom_ml_006565.jpg,0,0,0,0,0,1
vizdoom_ml_006570.jpg,0,0,0,0,0,1
vizdoom_ml_006595.jpg,0,0,0,0,0,1
vizdoom_ml_006615.jpg,0,0,0,0,0,1
vizdoom_ml_006625.jpg,0,0,0,0,0,1
vizdoom_ml_006630.jpg,0,0,1,0,0,0
vizdoom_ml_006635.jpg,0,0,0,0,0,1
vizdoom_ml_006640.jpg,0,0,0,0,0,1
vizdoom_ml_006660.jpg,0,0,0,0,0,1
vizdoom_ml_006670.jpg,0,0,0,0,0,1
vizdoom_ml_006680.jpg,0,0,0,0,0,1
vizdoom_ml_006685.jpg,0,0,0,0,0,1
vizdoom_ml_006690.jpg,0,0,0,0,0,1
vizdoom_ml_006695.jpg,0,0,0,0,0,1
vizdoom_ml_006700.jpg,0,0,0,0,0,1
vizdoom_ml_006720.jpg,0,0,0,0,0,1
vizdoom_ml_006730.jpg,0,0,0,0,0,1
vizdoom_ml_006740.jpg,0,0,0,0,0,1
vizdoom_ml_006765.jpg,0,0,0,0,0,1
vizdoom_ml_006775.jpg,0,0,0,0,0,1
vizdoom_ml_006780.jpg,0,0,0,0,0,1
vizdoom_ml_006785.jpg,0,0,0,0,0,1
vizdoom_ml_006835.jpg,0,0,0,0,0,1
vizdoom_ml_006855.jpg,0,0,0,0,0,1
vizdoom_ml_006860.jpg,0,0,0,0,0,1
vizdoom_ml_006880.jpg,0,0,0,0,0,1
vizdoom_ml_006900.jpg,0,0,0,0,0,1
vizdoom_ml_006925.jpg,0,0,0,0,0,1
vizdoom_ml_006945.jpg,0,0,1,0,0,0
vizdoom_ml_006955.jpg,0,1,0,0,0,0
vizdoom_ml_006965.jpg,0,1,0,0,0,0
vizdoom_ml_006970.jpg,0,0,0,0,0,1
vizdoom_ml_006975.jpg,0,1,0,0,0,0
vizdoom_ml_006990.jpg,0,0,0,0,0,1
vizdoom_ml_007000.jpg,0,0,0,0,0,1
vizdoom_ml_007005.jpg,0,1,0,0,0,0
vizdoom_ml_007010.jpg,0,1,0,0,0,0
vizdoom_ml_007015.jpg,0,1,0,0,0,0
vizdoom_ml_007020.jpg,0,1,0,0,0,0
vizdoom_ml_007025.jpg,0,1,0,0,0,0
vizdoom_ml_007030.jpg,0,1,0,0,0,0
vizdoom_ml_007035.jpg,0,1,0,0,0,0
vizdoom_ml_007040.jpg,0,1,0,0,0,0
vizdoom_ml_007045.jpg,0,1,0,0,0,0
vizdoom_ml_007050.jpg,0,1,0,0,0,0
vizdoom_ml_007055.jpg,0,1,0,0,0,0
vizdoom_ml_007060.jpg,0,1,0,0,0,0
vizdoom_ml_007065.jpg,0,1,0,0,0,0
vizdoom_ml_007070.jpg,0,1,0,0,0,0
vizdoom_ml_007075.jpg,0,1,0,0,0,0
vizdoom_ml_007080.jpg,0,1,0,0,0,0
vizdoom_ml_007085.jpg,0,1,0,0,0,0
vizdoom_ml_007090.jpg,0,1,0,0,0,0
vizdoom_ml_007095.jpg,0,1,0,0,0,0
vizdoom_ml_007100.jpg,0,1,0,0,0,0
vizdoom_ml_007105.jpg,0,1,0,0,0,0
vizdoom_ml_007115.jpg,0,1,0,0,0,0
vizdoom_ml_007130.jpg,0,0,1,0,0,0
vizdoom_ml_007135.jpg,0,1,1,0,0,0
vizdoom_ml_007145.jpg,0,0,0,0,0,1
vizdoom_ml_007160.jpg,0,0,0,0,0,1
vizdoom_ml_007165.jpg,0,0,0,0,0,1
vizdoom_ml_007170.jpg,0,0,0,0,0,1
vizdoom_ml_007175.jpg,0,0,0,0,0,1
vizdoom_ml_007200.jpg,0,0,0,0,0,1
vizdoom_ml_007205.jpg,0,0,0,0,0,1
vizdoom_ml_007210.jpg,0,1,0,0,0,0
vizdoom_ml_007215.jpg,0,1,0,0,0,0
vizdoom_ml_007220.jpg,0,1,0,0,0,0
vizdoom_ml_007225.jpg,0,1,0,0,0,0
vizdoom_ml_007230.jpg,0,1,0,0,0,0
vizdoom_ml_007235.jpg,0,1,0,0,0,0
vizdoom_ml_007240.jpg,0,1,0,0,0,0
vizdoom_ml_007245.jpg,0,1,0,0,0,0
vizdoom_ml_007250.jpg,0,1,0,0,0,0
vizdoom_ml_007255.jpg,0,1,0,0,0,0
vizdoom_ml_007260.jpg,0,1,0,0,0,0
vizdoom_ml_007265.jpg,0,1,0,0,0,0
vizdoom_ml_007270.jpg,0,1,0,0,0,0
vizdoom_ml_007275.jpg,0,1,0,0,0,0
vizdoom_ml_007280.jpg,0,1,0,0,0,0
vizdoom_ml_007285.jpg,0,1,0,0,0,0
vizdoom_ml_007290.jpg,0,1,0,0,0,0
vizdoom_ml_007295.jpg,0,0,0,0,0,1
vizdoom_ml_007300.jpg,0,1,0,0,0,0
vizdoom_ml_007305.jpg,0,1,0,0,0,0
vizdoom_ml_007310.jpg,0,1,0,0,0,0
vizdoom_ml_007315.jpg,0,1,0,0,0,0
vizdoom_ml_007320.jpg,0,1,0,0,0,0
vizdoom_ml_007325.jpg,0,1,0,0,0,0
vizdoom_ml_007330.jpg,0,1,0,0,0,0
vizdoom_ml_007335.jpg,0,1,0,0,0,0
vizdoom_ml_007340.jpg,0,1,0,0,0,0
vizdoom_ml_007345.jpg,0,1,0,0,0,0
vizdoom_ml_007350.jpg,0,1,0,0,0,0
vizdoom_ml_007355.jpg,0,1,0,0,0,0
vizdoom_ml_007385.jpg,0,0,0,0,0,1
vizdoom_ml_007415.jpg,0,0,0,0,0,1
vizdoom_ml_007440.jpg,0,0,0,0,0,1
vizdoom_ml_007465.jpg,0,0,0,0,0,1
vizdoom_ml_007470.jpg,0,0,1,0,0,0
vizdoom_ml_007490.jpg,0,0,0,0,0,1
vizdoom_ml_007495.jpg,0,0,0,0,0,1
vizdoom_ml_007505.jpg,0,0,0,0,0,1
vizdoom_ml_007510.jpg,0,0,0,0,0,1
vizdoom_ml_007530.jpg,0,0,0,0,0,1
vizdoom_ml_007540.jpg,0,0,0,0,0,1
vizdoom_ml_007545.jpg,0,0,0,0,0,1
vizdoom_ml_007560.jpg,0,0,0,0,0,1
vizdoom_ml_007565.jpg,0,0,0,0,0,1
vizdoom_ml_007570.jpg,0,0,0,0,0,1
vizdoom_ml_007580.jpg,0,0,0,0,0,1
vizdoom_ml_007585.jpg,0,0,1,0,0,0
vizdoom_ml_007590.jpg,0,0,0,0,0,1
vizdoom_ml_007600.jpg,0,0,0,0,0,1
vizdoom_ml_007620.jpg,0,0,0,0,0,1
vizdoom_ml_007630.jpg,0,0,0,0,0,1
vizdoom_ml_007635.jpg,0,0,0,0,0,1
vizdoom_ml_007640.jpg,0,0,0,0,0,1
vizdoom_ml_007645.jpg,0,0,0,0,0,1
vizdoom_ml_007655.jpg,0,0,0,0,0,1
vizdoom_ml_007660.jpg,0,0,0,0,0,1
vizdoom_ml_007670.jpg,0,0,0,0,0,1
vizdoom_ml_007685.jpg,0,0,0,0,0,1
vizdoom_ml_007690.jpg,0,0,0,0,0,1
vizdoom_ml_007715.jpg,0,0,0,0,0,1
vizdoom_ml_007720.jpg,0,0,0,0,0,1
vizdoom_ml_007735.jpg,0,0,0,0,0,1
vizdoom_ml_007745.jpg,0,0,0,0,0,1
vizdoom_ml_007755.jpg,0,0,0,0,0,1
vizdoom_ml_007770.jpg,0,1,0,0,0,0
vizdoom_ml_007775.jpg,0,1,0,0,0,0
vizdoom_ml_007780.jpg,0,0,0,0,0,1
vizdoom_ml_007790.jpg,0,0,0,0,0,1
vizdoom_ml_007805.jpg,0,0,0,0,0,1
vizdoom_ml_007810.jpg,0,0,0,0,0,1
vizdoom_ml_007815.jpg,0,0,0,0,0,1
vizdoom_ml_007825.jpg,0,0,0,0,0,1
vizdoom_ml_007830.jpg,0,0,0,0,0,1
vizdoom_ml_007855.jpg,0,0,0,0,0,1
vizdoom_ml_007860.jpg,0,0,0,1,0,0
vizdoom_ml_007865.jpg,0,0,0,1,0,0
vizdoom_ml_007870.jpg,0,0,0,1,0,0
vizdoom_ml_007875.jpg,0,0,0,0,0,1
vizdoom_ml_007880.jpg,0,0,0,1,0,0
vizdoom_ml_007885.jpg,0,0,0,1,0,0
vizdoom_ml_007890.jpg,0,0,0,1,0,0
vizdoom_ml_007895.jpg,0,0,0,1,0,0
vizdoom_ml_007900.jpg,0,0,0,1,0,0
vizdoom_ml_007905.jpg,0,0,0,1,0,0
vizdoom_ml_007910.jpg,0,0,0,1,0,0
vizdoom_ml_007915.jpg,0,0,0,1,0,0
vizdoom_ml_007920.jpg,0,0,0,1,0,0
vizdoom_ml_007925.jpg,0,0,0,1,0,0
vizdoom_ml_007930.jpg,0,0,0,1,0,0
vizdoom_ml_007935.jpg,0,0,0,1,0,0
vizdoom_ml_007940.jpg,0,0,0,1,0,0
vizdoom_ml_007945.jpg,0,0,0,1,0,0
vizdoom_ml_007950.jpg,0,0,0,1,0,0
vizdoom_ml_007955.jpg,0,0,0,1,0,0
vizdoom_ml_007960.jpg,0,0,0,1,0,0
vizdoom_ml_007965.jpg,0,0,0,1,0,0
vizdoom_ml_007970.jpg,0,0,0,1,0,0
vizdoom_ml_007975.jpg,0,0,0,1,0,0
vizdoom_ml_007980.jpg,0,0,0,1,0,0
vizdoom_ml_007995.jpg,0,0,0,0,0,1
vizdoom_ml_008010.jpg,0,0,0,0,0,1
vizdoom_ml_008020.jpg,0,0,0,0,0,1
vizdoom_ml_008030.jpg,0,0,0,0,0,1
vizdoom_ml_008040.jpg,0,0,0,0,0,1
vizdoom_ml_008050.jpg,0,0,0,0,0,1
vizdoom_ml_008075.jpg,0,0,0,0,0,1
vizdoom_ml_008090.jpg,0,0,0,0,0,1
vizdoom_ml_008105.jpg,0,0,0,0,0,1
vizdoom_ml_008110.jpg,0,0,1,0,0,0
vizdoom_ml_008120.jpg,0,0,0,0,0,1
vizdoom_ml_008125.jpg,0,0,0,0,0,1
vizdoom_ml_008135.jpg,0,0,0,0,0,1
vizdoom_ml_008140.jpg,0,0,0,0,0,1
vizdoom_ml_008155.jpg,0,0,0,0,0,1
vizdoom_ml_008170.jpg,0,0,0,0,0,1
vizdoom_ml_008175.jpg,0,0,0,0,0,1
vizdoom_ml_008180.jpg,0,0,0,0,0,1
vizdoom_ml_008190.jpg,0,0,0,0,0,1
vizdoom_ml_008215.jpg,0,0,0,0,0,1
vizdoom_ml_008235.jpg,0,0,0,0,0,1
vizdoom_ml_008250.jpg,0,0,0,0,0,1
vizdoom_ml_008255.jpg,0,0,0,0,0,1
vizdoom_ml_008260.jpg,0,0,0,0,0,1
vizdoom_ml_008265.jpg,0,0,0,0,0,1
vizdoom_ml_008300.jpg,0,0,0,0,0,1
vizdoom_ml_008305.jpg,0,0,0,0,0,1
vizdoom_ml_008320.jpg,0,0,0,0,0,1
vizdoom_ml_008350.jpg,0,0,0,0,0,1
vizdoom_ml_008355.jpg,0,0,0,0,0,1
vizdoom_ml_008380.jpg,0,0,0,0,0,1
vizdoom_ml_008385.jpg,0,0,0,0,0,1
vizdoom_ml_008405.jpg,0,0,0,0,0,1
vizdoom_ml_008410.jpg,0,0,0,0,0,1
vizdoom_ml_008425.jpg,0,0,0,0,0,1
vizdoom_ml_008430.jpg,0,0,0,0,0,1
vizdoom_ml_008435.jpg,0,0,0,0,0,1
vizdoom_ml_008470.jpg,0,1,0,0,0,0
vizdoom_ml_008475.jpg,0,1,0,0,0,0
vizdoom_ml_008480.jpg,0,1,0,0,0,0
vizdoom_ml_008485.jpg,0,1,0,0,0,0
vizdoom_ml_008490.jpg,0,1,0,0,0,0
vizdoom_ml_008510.jpg,0,0,0,0,0,1
vizdoom_ml_008515.jpg,0,0,0,0,0,1
vizdoom_ml_008530.jpg,0,0,0,0,0,1
vizdoom_ml_008555.jpg,0,0,0,0,0,1
vizdoom_ml_008565.jpg,0,0,0,0,0,1
vizdoom_ml_008625.jpg,0,0,0,0,0,1
vizdoom_ml_008635.jpg,0,0,0,0,0,1
vizdoom_ml_008640.jpg,0,0,0,0,0,1
vizdoom_ml_008645.jpg,0,0,0,0,0,1
vizdoom_ml_008680.jpg,0,0,0,0,0,1
vizdoom_ml_008690.jpg,0,0,0,0,0,1
vizdoom_ml_008705.jpg,0,0,0,0,0,1
vizdoom_ml_008715.jpg,0,0,0,0,0,1
vizdoom_ml_008740.jpg,0,0,0,0,0,1
vizdoom_ml_008745.jpg,0,0,0,0,0,1
vizdoom_ml_008750.jpg,0,0,0,0,0,1
vizdoom_ml_008755.jpg,0,0,0,0,0,1
vizdoom_ml_008780.jpg,0,0,0,0,0,1
vizdoom_ml_008785.jpg,0,0,0,0,0,1
vizdoom_ml_008790.jpg,0,0,0,0,0,1
vizdoom_ml_008795.jpg,0,0,1,0,0,0
vizdoom_ml_008810.jpg,0,0,0,0,0,1
vizdoom_ml_008835.jpg,0,0,0,0,0,1
vizdoom_ml_008840.jpg,0,0,0,0,0,1
vizdoom_ml_008860.jpg,0,0,0,0,0,1
vizdoom_ml_008865.jpg,0,0,0,0,0,1
vizdoom_ml_008870.jpg,0,0,0,0,0,1
vizdoom_ml_008885.jpg,0,0,0,0,0,1
vizdoom_ml_008890.jpg,0,0,0,0,0,1
vizdoom_ml_008915.jpg,0,0,0,0,0,1
vizdoom_ml_008950.jpg,0,0,0,0,0,1
vizdoom_ml_008955.jpg,0,0,0,0,0,1
vizdoom_ml_008960.jpg,0,0,0,0,0,1
vizdoom_ml_008990.jpg,0,0,1,0,0,0
vizdoom_ml_009005.jpg,0,0,0,0,0,1
vizdoom_ml_009040.jpg,0,0,0,0,0,1
vizdoom_ml_009055.jpg,0,0,0,0,0,1
vizdoom_ml_009075.jpg,0,0,1,0,0,0
vizdoom_ml_009080.jpg,0,0,0,0,0,1
vizdoom_ml_009085.jpg,0,0,0,0,0,1
vizdoom_ml_009090.jpg,0,0,0,0,0,1
vizdoom_ml_009095.jpg,0,0,0,0,0,1
vizdoom_ml_009105.jpg,0,0,0,0,0,1
vizdoom_ml_009115.jpg,0,0,0,0,0,1
vizdoom_ml_009145.jpg,0,0,0,0,0,1
vizdoom_ml_009185.jpg,0,0,0,0,0,1
vizdoom_ml_009195.jpg,0,0,0,0,0,1
vizdoom_ml_009220.jpg,0,0,0,0,0,1
vizdoom_ml_009225.jpg,0,0,0,0,0,1
vizdoom_ml_009230.jpg,0,0,0,0,0,1
vizdoom_ml_009275.jpg,0,0,0,0,0,1
vizdoom_ml_009290.jpg,0,0,0,0,0,1
vizdoom_ml_009295.jpg,0,0,0,0,0,1
vizdoom_ml_009300.jpg,0,0,0,0,0,1
vizdoom_ml_009305.jpg,0,0,0,0,0,1
vizdoom_ml_009335.jpg,0,0,0,0,0,1
vizdoom_ml_009340.jpg,0,0,0,0,0,1
vizdoom_ml_009365.jpg,0,0,0,0,0,1
vizdoom_ml_009370.jpg,0,0,0,0,0,1
vizdoom_ml_009380.jpg,0,0,0,0,0,1
vizdoom_ml_009415.jpg,0,0,0,0,0,1
vizdoom_ml_009435.jpg,0,0,0,0,0,1
vizdoom_ml_009445.jpg,0,0,0,0,0,1
vizdoom_ml_009455.jpg,0,0,0,0,0,1
vizdoom_ml_009465.jpg,0,0,0,0,0,1
vizdoom_ml_009470.jpg,0,0,0,0,0,1
vizdoom_ml_009475.jpg,0,0,0,0,0,1
vizdoom_ml_009495.jpg,0,0,0,0,0,1
vizdoom_ml_009515.jpg,0,0,0,0,0,1
vizdoom_ml_009520.jpg,0,0,0,0,0,1
vizdoom_ml_009530.jpg,0,0,0,0,0,1
vizdoom_ml_009535.jpg,0,0,0,0,0,1
vizdoom_ml_009540.jpg,0,0,0,0,0,1
vizdoom_ml_009560.jpg,0,0,0,0,0,1
vizdoom_ml_009575.jpg,0,0,0,0,0,1
vizdoom_ml_009580.jpg,0,0,0,0,0,1
vizdoom_ml_009585.jpg,0,0,0,0,0,1
vizdoom_ml_009590.jpg,0,0,0,0,0,1
vizdoom_ml_009600.jpg,0,0,0,0,0,1
vizdoom_ml_009605.jpg,0,0,1,0,0,0
vizdoom_ml_009620.jpg,0,0,0,0,0,1
vizdoom_ml_009630.jpg,0,0,0,0,0,1
vizdoom_ml_009640.jpg,0,0,0,0,0,1
vizdoom_ml_009650.jpg,0,0,0,0,0,1
vizdoom_ml_009660.jpg,0,0,1,0,0,0
vizdoom_ml_009675.jpg,0,0,0,0,0,1
vizdoom_ml_009695.jpg,0,0,0,0,0,1
vizdoom_ml_009700.jpg,0,0,0,0,0,1
vizdoom_ml_009720.jpg,0,0,0,0,0,1
vizdoom_ml_009730.jpg,0,0,0,0,0,1
vizdoom_ml_009735.jpg,0,0,0,0,0,1
vizdoom_ml_009745.jpg,0,0,0,0,0,1
vizdoom_ml_009775.jpg,0,0,0,0,0,1
vizdoom_ml_009780.jpg,0,0,0,0,0,1
vizdoom_ml_009785.jpg,0,0,0,0,0,1
vizdoom_ml_009795.jpg,0,0,0,0,0,1
vizdoom_ml_009805.jpg,0,0,0,0,0,1
vizdoom_ml_009820.jpg,0,0,0,0,0,1
vizdoom_ml_009845.jpg,0,0,0,0,0,1
vizdoom_ml_009855.jpg,0,0,0,0,0,1
vizdoom_ml_009870.jpg,0,0,0,0,0,1
vizdoom_ml_009880.jpg,0,0,1,0,0,0
vizdoom_ml_009885.jpg,0,0,0,0,0,1
vizdoom_ml_009930.jpg,0,0,0,0,0,1
vizdoom_ml_009945.jpg,0,0,0,0,0,1
vizdoom_ml_009960.jpg,0,0,1,0,0,0
vizdoom_ml_009975.jpg,0,0,0,0,0,1
vizdoom_ml_009985.jpg,0,0,0,0,0,1
vizdoom_ml_009990.jpg,0,0,0,0,0,1
vizdoom_ml_009995.jpg,0,0,0,0,0,1
vizdoom_ml_010010.jpg,0,0,0,0,0,1
vizdoom_ml_010030.jpg,0,0,0,0,0,1
vizdoom_ml_010055.jpg,0,0,0,0,0,1
vizdoom_ml_010060.jpg,0,0,0,0,0,1
vizdoom_ml_010070.jpg,0,0,0,0,0,1
vizdoom_ml_010075.jpg,0,0,0,0,0,1
vizdoom_ml_010085.jpg,0,0,0,0,0,1
vizdoom_ml_010090.jpg,0,0,0,0,0,1
vizdoom_ml_010095.jpg,0,0,0,0,0,1
vizdoom_ml_010100.jpg,0,0,0,0,0,1
vizdoom_ml_010115.jpg,0,0,0,0,0,1
vizdoom_ml_010140.jpg,0,0,1,0,0,0
vizdoom_ml_010165.jpg,0,0,0,0,0,1
vizdoom_ml_010170.jpg,0,0,0,0,0,1
vizdoom_ml_010180.jpg,0,0,0,0,0,1
vizdoom_ml_010190.jpg,0,0,0,0,0,1
vizdoom_ml_010215.jpg,0,0,0,0,0,1
vizdoom_ml_010240.jpg,0,0,0,0,0,1
vizdoom_ml_010255.jpg,0,0,0,0,0,1
vizdoom_ml_010260.jpg,0,0,0,0,0,1
vizdoom_ml_010280.jpg,0,0,0,0,0,1
vizdoom_ml_010290.jpg,0,0,0,0,0,1
vizdoom_ml_010310.jpg,0,0,0,1,0,0
vizdoom_ml_010315.jpg,0,0,0,0,0,1
vizdoom_ml_010320.jpg,0,0,0,1,0,0
vizdoom_ml_010325.jpg,0,0,0,1,0,0
vizdoom_ml_010330.jpg,0,0,0,1,0,0
vizdoom_ml_010335.jpg,0,0,0,0,0,1
vizdoom_ml_010340.jpg,0,0,0,0,0,1
vizdoom_ml_010355.jpg,0,0,0,0,0,1
vizdoom_ml_010360.jpg,0,0,0,0,0,1
vizdoom_ml_010375.jpg,0,0,0,0,0,1
vizdoom_ml_010380.jpg,0,0,0,0,0,1
vizdoom_ml_010385.jpg,0,0,0,0,0,1
vizdoom_ml_010390.jpg,0,0,0,0,0,1
vizdoom_ml_010395.jpg,0,0,0,0,0,1
vizdoom_ml_010400.jpg,1,0,0,0,0,0
vizdoom_ml_010405.jpg,1,0,0,0,0,0
vizdoom_ml_010410.jpg,1,0,1,0,0,0
vizdoom_ml_010415.jpg,1,0,0,0,0,0
vizdoom_ml_010420.jpg,1,0,0,0,1,0
vizdoom_ml_010425.jpg,1,0,0,0,1,0
vizdoom_ml_010430.jpg,1,1,0,0,1,0
vizdoom_ml_010435.jpg,1,1,0,0,1,0
vizdoom_ml_010440.jpg,1,1,0,0,1,0
vizdoom_ml_010445.jpg,0,1,0,0,0,0
vizdoom_ml_010450.jpg,0,1,0,0,0,0
vizdoom_ml_010455.jpg,0,1,0,0,0,0
vizdoom_ml_010460.jpg,0,1,0,1,0,0
vizdoom_ml_010465.jpg,0,0,0,1,0,0
vizdoom_ml_010470.jpg,0,0,1,0,0,0
vizdoom_ml_010485.jpg,0,0,0,0,0,1
vizdoom_ml_010495.jpg,0,0,0,0,0,1
vizdoom_ml_010500.jpg,0,0,0,0,0,1
vizdoom_ml_010525.jpg,0,0,1,0,0,0
vizdoom_ml_010530.jpg,0,0,0,0,0,1
vizdoom_ml_010540.jpg,0,0,1,0,0,0
vizdoom_ml_010545.jpg,0,0,1,0,0,0
vizdoom_ml_010565.jpg,0,0,0,0,0,1
vizdoom_ml_010575.jpg,0,0,0,1,0,0
vizdoom_ml_010580.jpg,0,0,0,1,0,0
vizdoom_ml_010585.jpg,0,0,0,1,0,0
vizdoom_ml_010590.jpg,0,0,0,0,0,1
vizdoom_ml_010625.jpg,0,0,0,0,0,1
vizdoom_ml_010630.jpg,0,0,1,0,0,0
vizdoom_ml_010635.jpg,0,0,0,0,0,1
vizdoom_ml_010640.jpg,0,0,0,0,0,1
vizdoom_ml_010645.jpg,0,0,0,0,0,1
vizdoom_ml_010650.jpg,0,0,1,0,0,0
vizdoom_ml_010655.jpg,0,0,1,0,0,0
vizdoom_ml_010660.jpg,0,0,1,0,0,0
